Directorio,¿Juega videojuegos?,¿Con qué frecuencia?
3088625,2,0
3088625,2,0
3088626,2,0
3088626,2,0
3088626,2,0
3088627,2,0
3088628,2,0
3088629,2,0
3088629,2,0
3088629,2,0
3088629,2,0
3088629,2,0
3088629,2,0
3088630,2,0
3088630,2,0
3088631,1,1
3088631,2,0
3088632,2,0
3088632,2,0
3088633,1,4
3088635,1,2
3088635,1,3
3088635,2,0
3088635,2,0
3088636,2,0
3088636,2,0
3088636,2,0
3088636,2,0
3088637,2,0
3088638,1,2
3088638,2,0
3088638,2,0
3088638,2,0
3088638,2,0
3088639,2,0
3088639,2,0
3088640,2,0
3088640,2,0
3088641,1,4
3088641,2,0
3088641,2,0
3088641,2,0
3088642,1,3
3088642,2,0
3088643,2,0
3088643,2,0
3088643,2,0
3088644,2,0
3088645,1,1
3088645,1,1
3088645,2,0
3088646,2,0
3088646,2,0
3088648,2,0
3088648,2,0
3088648,2,0
3088648,2,0
3088649,2,0
3088650,1,2
3088651,1,2
3088651,2,0
3088651,2,0
3088652,2,0
3088652,2,0
3088653,2,0
3088653,2,0
3088653,2,0
3088654,2,0
3088654,2,0
3088654,2,0
3088655,2,0
3088655,2,0
3088655,2,0
3088655,2,0
3088655,2,0
3088655,2,0
3088656,1,4
3088656,2,0
3088656,2,0
3088657,1,2
3088658,2,0
3088658,2,0
3088659,2,0
3088659,2,0
3088661,2,0
3088661,2,0
3088662,2,0
3088663,2,0
3088664,2,0
3088664,2,0
3088665,2,0
3088665,2,0
3088665,2,0
3088665,2,0
3088666,1,2
3088666,1,2
3088667,2,0
3088667,2,0
3088667,2,0
3088667,2,0
3088668,1,2
3088668,2,0
3088668,2,0
3088669,2,0
3088670,2,0
3088671,1,2
3088671,2,0
3088672,1,3
3088672,2,0
3088673,2,0
3088674,2,0
3088674,2,0
3088675,2,0
3088676,2,0
3088677,1,1
3088677,2,0
3088677,2,0
3088678,1,1
3088678,2,0
3088679,2,0
3088679,2,0
3088680,2,0
3088680,2,0
3088681,1,3
3088681,2,0
3088682,2,0
3088682,2,0
3088682,2,0
3088683,2,0
3088683,2,0
3088684,2,0
3088685,2,0
3088685,2,0
3088685,2,0
3088685,2,0
3088685,2,0
3088685,2,0
3088685,2,0
3088686,2,0
3088686,2,0
3088687,2,0
3088688,1,2
3088688,1,2
3088690,2,0
3088690,2,0
3088691,2,0
3088692,2,0
3088693,1,2
3088693,2,0
3088693,2,0
3088693,2,0
3088694,2,0
3088694,2,0
3088694,2,0
3088694,2,0
3088695,2,0
3088695,2,0
3088696,1,2
3088696,2,0
3088696,2,0
3088697,1,1
3088697,1,3
3088697,1,4
3088697,2,0
3088697,2,0
3088697,2,0
3088698,2,0
3088698,2,0
3088699,2,0
3088699,2,0
3088699,2,0
3088699,2,0
3088700,1,2
3088700,1,2
3088700,2,0
3088700,2,0
3088701,1,1
3088701,2,0
3088702,1,2
3088703,1,2
3088703,2,0
3088703,2,0
3088703,2,0
3088704,1,3
3088704,2,0
3088705,2,0
3088705,2,0
3088705,2,0
3088705,2,0
3088706,2,0
3088706,2,0
3088707,2,0
3088707,2,0
3088708,2,0
3088708,2,0
3088709,1,2
3088709,2,0
3088709,2,0
3088709,2,0
3088709,2,0
3088709,2,0
3088709,2,0
3088710,1,2
3088710,2,0
3088710,2,0
3088710,2,0
3088711,1,4
3088711,2,0
3088712,2,0
3088712,2,0
3088713,2,0
3088713,2,0
3088715,2,0
3088715,2,0
3088716,2,0
3088716,2,0
3088716,2,0
3088717,2,0
3088718,2,0
3088719,2,0
3088719,2,0
3088719,2,0
3088719,2,0
3088719,2,0
3088719,2,0
3088720,2,0
3088720,2,0
3088720,2,0
3088720,2,0
3088721,2,0
3088721,2,0
3088722,1,2
3088722,2,0
3088722,2,0
3088722,2,0
3088723,2,0
3088724,2,0
3088725,1,3
3088726,2,0
3088726,2,0
3088726,2,0
3088726,2,0
3088726,2,0
3088727,2,0
3088727,2,0
3088727,2,0
3088728,2,0
3088728,2,0
3088728,2,0
3088728,2,0
3088728,2,0
3088730,2,0
3088730,2,0
3088731,2,0
3088731,2,0
3088732,2,0
3088732,2,0
3088732,2,0
3088732,2,0
3088733,1,1
3088734,1,2
3088734,1,2
3088734,1,3
3088734,2,0
3088734,2,0
3088734,2,0
3088735,2,0
3088735,2,0
3088736,2,0
3088736,2,0
3088736,2,0
3088737,2,0
3088737,2,0
3088737,2,0
3088738,2,0
3088738,2,0
3088738,2,0
3088738,2,0
3088740,2,0
3088740,2,0
3088740,2,0
3088741,2,0
3088742,2,0
3088743,2,0
3088743,2,0
3088743,2,0
3088743,2,0
3088743,2,0
3088744,2,0
3088744,2,0
3088744,2,0
3088745,2,0
3088746,1,2
3088746,2,0
3088746,2,0
3088746,2,0
3088747,2,0
3088747,2,0
3088747,2,0
3088748,2,0
3088748,2,0
3088748,2,0
3088748,2,0
3088750,2,0
3088750,2,0
3088750,2,0
3088751,2,0
3088751,2,0
3088752,1,4
3088752,2,0
3088753,2,0
3088753,2,0
3088754,1,2
3088754,2,0
3088754,2,0
3088755,2,0
3088755,2,0
3088755,2,0
3088755,2,0
3088755,2,0
3088756,2,0
3088756,2,0
3088757,2,0
3088757,2,0
3088758,2,0
3088758,2,0
3088759,1,1
3088759,1,2
3088759,1,3
3088760,1,2
3088760,1,2
3088760,2,0
3088761,1,2
3088761,2,0
3088761,2,0
3088762,2,0
3088762,2,0
3088763,2,0
3088764,2,0
3088766,2,0
3088767,2,0
3088767,2,0
3088768,1,2
3088768,2,0
3088768,2,0
3088768,2,0
3088768,2,0
3088768,2,0
3088769,2,0
3088770,2,0
3088770,2,0
3088770,2,0
3088770,2,0
3088771,2,0
3088771,2,0
3088771,2,0
3088772,1,1
3088772,2,0
3088772,2,0
3088773,2,0
3088773,2,0
3088774,2,0
3088774,2,0
3088774,2,0
3088775,1,3
3088775,2,0
3088776,1,1
3088776,1,2
3088776,2,0
3088777,2,0
3088777,2,0
3088778,2,0
3088778,2,0
3088779,1,1
3088779,1,2
3088779,2,0
3088780,1,1
3088781,2,0
3088783,2,0
3088783,2,0
3088784,2,0
3088784,2,0
3088785,2,0
3088785,2,0
3088786,2,0
3088787,2,0
3088787,2,0
3088787,2,0
3088788,2,0
3088789,1,1
3088789,2,0
3088790,2,0
3088790,2,0
3088790,2,0
3088790,2,0
3088791,2,0
3088791,2,0
3088792,1,3
3088792,2,0
3088792,2,0
3088793,1,2
3088793,2,0
3088794,2,0
3088795,2,0
3088795,2,0
3088796,2,0
3088796,2,0
3088797,2,0
3088797,2,0
3088798,1,1
3088798,2,0
3088799,2,0
3088799,2,0
3088799,2,0
3088800,2,0
3088801,1,2
3088801,1,3
3088801,2,0
3088801,2,0
3088801,2,0
3088801,2,0
3088802,2,0
3088803,1,3
3088803,2,0
3088803,2,0
3088804,1,2
3088804,2,0
3088804,2,0
3088805,2,0
3088805,2,0
3088805,2,0
3088807,2,0
3088808,2,0
3088810,2,0
3088810,2,0
3088811,2,0
3088811,2,0
3088811,2,0
3088812,2,0
3088812,2,0
3088812,2,0
3088813,2,0
3088813,2,0
3088814,1,3
3088814,2,0
3088814,2,0
3088816,2,0
3088816,2,0
3088817,1,3
3088817,1,3
3088817,2,0
3088818,2,0
3088818,2,0
3088819,2,0
3088819,2,0
3088819,2,0
3088820,2,0
3088820,2,0
3088820,2,0
3088821,1,2
3088821,2,0
3088822,1,2
3088822,2,0
3088822,2,0
3088823,1,1
3088823,1,1
3088823,1,2
3088824,1,3
3088824,2,0
3088827,2,0
3088828,2,0
3088829,2,0
3088829,2,0
3088830,2,0
3088830,2,0
3088831,1,3
3088831,2,0
3088833,1,2
3088833,2,0
3088833,2,0
3088834,1,1
3088834,1,1
3088834,2,0
3088834,2,0
3088835,2,0
3088835,2,0
3088835,2,0
3088837,1,1
3088837,2,0
3088837,2,0
3088837,2,0
3088838,1,1
3088838,2,0
3088838,2,0
3088838,2,0
3088840,2,0
3088841,2,0
3088841,2,0
3088842,2,0
3088842,2,0
3088842,2,0
3088842,2,0
3088844,1,1
3088844,2,0
3088844,2,0
3088845,2,0
3088845,2,0
3088846,1,4
3088847,2,0
3088847,2,0
3088848,2,0
3088848,2,0
3088848,2,0
3088849,2,0
3088849,2,0
3088851,2,0
3088851,2,0
3088852,1,3
3088852,1,4
3088852,2,0
3088853,2,0
3088853,2,0
3088855,2,0
3088855,2,0
3088855,2,0
3088855,2,0
3088855,2,0
3088857,1,1
3088857,1,1
3088857,1,2
3088857,2,0
3088858,2,0
3088858,2,0
3088858,2,0
3088858,2,0
3088860,2,0
3088860,2,0
3088861,2,0
3088862,1,2
3088862,2,0
3088862,2,0
3088864,1,2
3088864,2,0
3088864,2,0
3088864,2,0
3088865,2,0
3088866,2,0
3088866,2,0
3088866,2,0
3088868,2,0
3088869,2,0
3088870,2,0
3088870,2,0
3088870,2,0
3088871,1,3
3088871,2,0
3088872,1,1
3088872,1,3
3088874,2,0
3088874,2,0
3088875,2,0
3088875,2,0
3088875,2,0
3088876,2,0
3088876,2,0
3088877,2,0
3088877,2,0
3088878,1,1
3088878,1,3
3088878,2,0
3088879,1,3
3088880,2,0
3088880,2,0
3088881,1,2
3088881,2,0
3088882,2,0
3088882,2,0
3088883,1,2
3088883,2,0
3088883,2,0
3088883,2,0
3088886,1,3
3088886,2,0
3088887,1,1
3088887,1,1
3088887,1,3
3088887,2,0
3088888,1,1
3088888,2,0
3088888,2,0
3088888,2,0
3088888,2,0
3088889,2,0
3088889,2,0
3088890,1,3
3088890,2,0
3088892,2,0
3088892,2,0
3088892,2,0
3088892,2,0
3088893,2,0
3088893,2,0
3088894,1,2
3088894,2,0
3088894,2,0
3088894,2,0
3088894,2,0
3088894,2,0
3088895,2,0
3088895,2,0
3088896,2,0
3088897,1,1
3088897,2,0
3088897,2,0
3088897,2,0
3088897,2,0
3088897,2,0
3088898,1,1
3088898,1,3
3088898,2,0
3088898,2,0
3088899,2,0
3088899,2,0
3088899,2,0
3088900,2,0
3088900,2,0
3088901,1,2
3088901,1,2
3088903,2,0
3088905,1,2
3088905,2,0
3088906,1,3
3088906,2,0
3088906,2,0
3088906,2,0
3088908,1,2
3088909,1,2
3088910,2,0
3088910,2,0
3088910,2,0
3088910,2,0
3088911,2,0
3088911,2,0
3088911,2,0
3088912,2,0
3088912,2,0
3088913,1,2
3088914,2,0
3088914,2,0
3088914,2,0
3088914,2,0
3088915,1,2
3088915,2,0
3088915,2,0
3088916,1,4
3088916,2,0
3088917,2,0
3088917,2,0
3088918,1,2
3088918,2,0
3088918,2,0
3088918,2,0
3088919,1,1
3088919,2,0
3088919,2,0
3088921,2,0
3088921,2,0
3088921,2,0
3088922,1,1
3088922,1,1
3088922,2,0
3088922,2,0
3088923,2,0
3088923,2,0
3088924,2,0
3088924,2,0
3088925,1,3
3088925,2,0
3088925,2,0
3088926,2,0
3088927,1,1
3088927,1,2
3088927,2,0
3088928,1,2
3088928,2,0
3088929,1,2
3088929,1,2
3088929,2,0
3088930,2,0
3088930,2,0
3088931,1,2
3088931,2,0
3088931,2,0
3088931,2,0
3088932,2,0
3088932,2,0
3088933,2,0
3088933,2,0
3088933,2,0
3088934,2,0
3088934,2,0
3088934,2,0
3088935,1,1
3088935,1,3
3088935,2,0
3088935,2,0
3088936,1,2
3088936,2,0
3088937,1,1
3088937,1,2
3088938,2,0
3088938,2,0
3088938,2,0
3088938,2,0
3088938,2,0
3088938,2,0
3088939,2,0
3088939,2,0
3088940,2,0
3088941,2,0
3088942,1,1
3088942,2,0
3088943,1,2
3088943,2,0
3088944,2,0
3088944,2,0
3088944,2,0
3088946,2,0
3088948,1,1
3088948,2,0
3088950,2,0
3088951,1,2
3088952,2,0
3088952,2,0
3088953,2,0
3088953,2,0
3088953,2,0
3088953,2,0
3088954,2,0
3088954,2,0
3088954,2,0
3088954,2,0
3088955,1,1
3088956,2,0
3088957,2,0
3088957,2,0
3088958,2,0
3088958,2,0
3088959,1,2
3088959,1,3
3088960,2,0
3088960,2,0
3088960,2,0
3088960,2,0
3088961,1,2
3088961,1,2
3088961,2,0
3088962,2,0
3088963,1,2
3088963,2,0
3088963,2,0
3088964,1,3
3088964,2,0
3088964,2,0
3088964,2,0
3088967,1,1
3088967,2,0
3088967,2,0
3088967,2,0
3088969,1,4
3088969,2,0
3088969,2,0
3088970,2,0
3088970,2,0
3088972,2,0
3088973,2,0
3088973,2,0
3088975,1,2
3088975,2,0
3088975,2,0
3088975,2,0
3088976,2,0
3088976,2,0
3088977,1,1
3088977,2,0
3088978,2,0
3088979,1,1
3088979,2,0
3088979,2,0
3088980,2,0
3088981,2,0
3088981,2,0
3088981,2,0
3088982,2,0
3088982,2,0
3088983,2,0
3088983,2,0
3088984,2,0
3088984,2,0
3088985,2,0
3088985,2,0
3088985,2,0
3088985,2,0
3088986,2,0
3088986,2,0
3088987,1,2
3088987,2,0
3088988,2,0
3088991,2,0
3088991,2,0
3088993,2,0
3088993,2,0
3088994,2,0
3088994,2,0
3088994,2,0
3088996,2,0
3088996,2,0
3088996,2,0
3088996,2,0
3088996,2,0
3088997,2,0
3088998,2,0
3088998,2,0
3089001,2,0
3089002,2,0
3089002,2,0
3089003,2,0
3089003,2,0
3089004,1,3
3089005,2,0
3089005,2,0
3089006,2,0
3089006,2,0
3089007,2,0
3089007,2,0
3089008,2,0
3089008,2,0
3089009,1,2
3089009,1,3
3089010,2,0
3089010,2,0
3089010,2,0
3089010,2,0
3089011,2,0
3089011,2,0
3089011,2,0
3089012,1,3
3089012,2,0
3089012,2,0
3089013,2,0
3089013,2,0
3089013,2,0
3089013,2,0
3089014,2,0
3089015,2,0
3089016,2,0
3089016,2,0
3089017,1,3
3089017,1,3
3089017,2,0
3089017,2,0
3089018,1,2
3089019,2,0
3089020,1,2
3089020,2,0
3089021,2,0
3089022,1,3
3089022,2,0
3089023,2,0
3089023,2,0
3089023,2,0
3089025,1,3
3089025,1,4
3089025,2,0
3089026,2,0
3089026,2,0
3089026,2,0
3089026,2,0
3089027,2,0
3089029,2,0
3089029,2,0
3089030,2,0
3089030,2,0
3089030,2,0
3089030,2,0
3089030,2,0
3089030,2,0
3089031,2,0
3089031,2,0
3089033,2,0
3089034,2,0
3089034,2,0
3089035,2,0
3089036,1,3
3089036,2,0
3089036,2,0
3089036,2,0
3089037,2,0
3089037,2,0
3089037,2,0
3089037,2,0
3089037,2,0
3089039,2,0
3089039,2,0
3089039,2,0
3089040,1,3
3089040,1,4
3089040,2,0
3089042,2,0
3089042,2,0
3089042,2,0
3089043,2,0
3089043,2,0
3089043,2,0
3089043,2,0
3089045,2,0
3089045,2,0
3089045,2,0
3089047,1,2
3089047,1,3
3089047,2,0
3089047,2,0
3089048,2,0
3089048,2,0
3089048,2,0
3089048,2,0
3089049,2,0
3089049,2,0
3089049,2,0
3089050,1,2
3089050,2,0
3089050,2,0
3089050,2,0
3089052,1,3
3089052,2,0
3089053,2,0
3089054,2,0
3089055,2,0
3089056,1,3
3089056,2,0
3089056,2,0
3089057,1,2
3089057,2,0
3089059,2,0
3089060,1,1
3089060,2,0
3089060,2,0
3089061,2,0
3089061,2,0
3089062,2,0
3089062,2,0
3089063,2,0
3089063,2,0
3089064,2,0
3089064,2,0
3089064,2,0
3089065,2,0
3089067,1,3
3089067,2,0
3089067,2,0
3089067,2,0
3089068,1,3
3089068,1,3
3089068,2,0
3089069,2,0
3089070,2,0
3089070,2,0
3089071,1,3
3089071,2,0
3089071,2,0
3089072,2,0
3089072,2,0
3089072,2,0
3089073,1,1
3089073,1,1
3089073,1,3
3089073,2,0
3089074,2,0
3089074,2,0
3089074,2,0
3089074,2,0
3089074,2,0
3089075,1,3
3089075,2,0
3089075,2,0
3089076,2,0
3089076,2,0
3089076,2,0
3089078,2,0
3089078,2,0
3089079,1,3
3089079,1,3
3089080,2,0
3089080,2,0
3089081,2,0
3089081,2,0
3089082,2,0
3089083,2,0
3089083,2,0
3089083,2,0
3089085,2,0
3089086,1,3
3089086,2,0
3089086,2,0
3089087,2,0
3089087,2,0
3089087,2,0
3089088,2,0
3089088,2,0
3089089,2,0
3089089,2,0
3089090,1,2
3089090,2,0
3089090,2,0
3089090,2,0
3089092,2,0
3089092,2,0
3089092,2,0
3089092,2,0
3089093,2,0
3089094,1,3
3089094,2,0
3089096,2,0
3089096,2,0
3089097,2,0
3089098,1,1
3089098,2,0
3089098,2,0
3089098,2,0
3089099,1,2
3089099,2,0
3089099,2,0
3089100,1,2
3089100,2,0
3089100,2,0
3089100,2,0
3089101,1,4
3089101,2,0
3089102,1,3
3089102,2,0
3089102,2,0
3089102,2,0
3089103,1,4
3089103,2,0
3089103,2,0
3089105,2,0
3089106,1,2
3089106,2,0
3089106,2,0
3089106,2,0
3089106,2,0
3089107,2,0
3089108,2,0
3089108,2,0
3089108,2,0
3089109,2,0
3089109,2,0
3089110,1,1
3089110,2,0
3089110,2,0
3089111,2,0
3089111,2,0
3089111,2,0
3089112,2,0
3089113,2,0
3089114,1,3
3089114,2,0
3089114,2,0
3089114,2,0
3089114,2,0
3089114,2,0
3089116,2,0
3089116,2,0
3089118,2,0
3089119,1,2
3089119,2,0
3089120,1,2
3089120,2,0
3089120,2,0
3089120,2,0
3089121,1,4
3089121,2,0
3089122,2,0
3089123,2,0
3089123,2,0
3089124,2,0
3089124,2,0
3089124,2,0
3089125,1,2
3089125,2,0
3089125,2,0
3089126,1,2
3089126,2,0
3089126,2,0
3089126,2,0
3089127,2,0
3089128,2,0
3089128,2,0
3089128,2,0
3089129,1,2
3089129,1,3
3089129,2,0
3089129,2,0
3089130,2,0
3089130,2,0
3089131,2,0
3089131,2,0
3089133,2,0
3089133,2,0
3089134,2,0
3089134,2,0
3089134,2,0
3089134,2,0
3089135,2,0
3089135,2,0
3089137,1,3
3089137,2,0
3089139,1,2
3089139,1,2
3089139,1,2
3089140,2,0
3089140,2,0
3089140,2,0
3089140,2,0
3089142,2,0
3089142,2,0
3089142,2,0
3089143,2,0
3089144,2,0
3089145,2,0
3089146,2,0
3089146,2,0
3089148,2,0
3089148,2,0
3089149,1,1
3089149,2,0
3089149,2,0
3089149,2,0
3089150,1,3
3089150,2,0
3089153,2,0
3089153,2,0
3089156,2,0
3089156,2,0
3089157,2,0
3089160,2,0
3089160,2,0
3089160,2,0
3089161,1,1
3089161,2,0
3089163,2,0
3089163,2,0
3089163,2,0
3089164,2,0
3089164,2,0
3089164,2,0
3089164,2,0
3089165,1,1
3089165,2,0
3089165,2,0
3089167,1,1
3089167,1,4
3089167,1,4
3089167,2,0
3089169,1,1
3089169,2,0
3089169,2,0
3089169,2,0
3089170,2,0
3089170,2,0
3089171,1,2
3089171,2,0
3089171,2,0
3089172,1,4
3089172,2,0
3089172,2,0
3089172,2,0
3089172,2,0
3089173,2,0
3089174,2,0
3089174,2,0
3089175,2,0
3089175,2,0
3089175,2,0
3089175,2,0
3089175,2,0
3089176,2,0
3089176,2,0
3089176,2,0
3089177,1,2
3089177,1,2
3089177,2,0
3089177,2,0
3089178,1,2
3089178,1,2
3089178,2,0
3089179,1,1
3089179,1,2
3089179,2,0
3089181,1,1
3089181,2,0
3089182,2,0
3089182,2,0
3089183,2,0
3089184,1,1
3089184,1,2
3089184,1,2
3089184,2,0
3089185,2,0
3089185,2,0
3089185,2,0
3089185,2,0
3089187,1,2
3089187,2,0
3089187,2,0
3089187,2,0
3089189,1,2
3089189,1,3
3089189,2,0
3089189,2,0
3089190,1,3
3089190,2,0
3089192,2,0
3089193,1,2
3089193,1,3
3089193,1,3
3089193,2,0
3089194,2,0
3089194,2,0
3089194,2,0
3089194,2,0
3089196,2,0
3089198,2,0
3089198,2,0
3089199,2,0
3089199,2,0
3089200,2,0
3089201,1,3
3089201,2,0
3089202,2,0
3089202,2,0
3089202,2,0
3089202,2,0
3089204,2,0
3089204,2,0
3089204,2,0
3089205,1,1
3089205,2,0
3089205,2,0
3089206,2,0
3089206,2,0
3089206,2,0
3089207,1,2
3089207,1,3
3089207,2,0
3089207,2,0
3089208,2,0
3089208,2,0
3089208,2,0
3089208,2,0
3089209,2,0
3089210,2,0
3089211,2,0
3089211,2,0
3089211,2,0
3089211,2,0
3089212,2,0
3089213,1,3
3089213,2,0
3089213,2,0
3089213,2,0
3089214,2,0
3089215,2,0
3089215,2,0
3089216,2,0
3089216,2,0
3089217,2,0
3089217,2,0
3089217,2,0
3089217,2,0
3089217,2,0
3089218,1,2
3089218,2,0
3089218,2,0
3089220,2,0
3089220,2,0
3089221,2,0
3089222,1,2
3089222,2,0
3089222,2,0
3089223,2,0
3089223,2,0
3089224,2,0
3089224,2,0
3089224,2,0
3089225,2,0
3089227,2,0
3089227,2,0
3089227,2,0
3089227,2,0
3089228,2,0
3089228,2,0
3089228,2,0
3089229,2,0
3089229,2,0
3089229,2,0
3089230,1,2
3089230,2,0
3089231,2,0
3089233,2,0
3089233,2,0
3089233,2,0
3089234,1,3
3089234,2,0
3089234,2,0
3089235,2,0
3089235,2,0
3089236,1,3
3089236,1,3
3089236,2,0
3089236,2,0
3089237,2,0
3089237,2,0
3089237,2,0
3089237,2,0
3089239,1,1
3089239,2,0
3089239,2,0
3089239,2,0
3089240,1,4
3089240,2,0
3089242,2,0
3089243,2,0
3089244,2,0
3089244,2,0
3089245,2,0
3089245,2,0
3089246,1,1
3089246,2,0
3089246,2,0
3089247,1,2
3089247,1,3
3089247,2,0
3089247,2,0
3089248,2,0
3089248,2,0
3089248,2,0
3089248,2,0
3089249,2,0
3089249,2,0
3089249,2,0
3089249,2,0
3089250,1,1
3089250,1,2
3089250,2,0
3089251,2,0
3089251,2,0
3089252,1,1
3089252,2,0
3089254,2,0
3089255,2,0
3089255,2,0
3089256,2,0
3089256,2,0
3089256,2,0
3089257,1,3
3089257,2,0
3089258,2,0
3089258,2,0
3089259,1,1
3089259,2,0
3089259,2,0
3089260,2,0
3089260,2,0
3089261,2,0
3089261,2,0
3089262,2,0
3089262,2,0
3089263,1,2
3089263,2,0
3089263,2,0
3089264,1,2
3089264,2,0
3089265,2,0
3089265,2,0
3089265,2,0
3089266,2,0
3089266,2,0
3089266,2,0
3089268,2,0
3089268,2,0
3089268,2,0
3089269,2,0
3089269,2,0
3089269,2,0
3089270,2,0
3089271,1,2
3089271,2,0
3089272,2,0
3089272,2,0
3089273,1,3
3089273,2,0
3089273,2,0
3089273,2,0
3089274,1,2
3089274,2,0
3089274,2,0
3089275,2,0
3089275,2,0
3089276,2,0
3089276,2,0
3089276,2,0
3089276,2,0
3089277,1,1
3089277,1,1
3089277,1,1
3089277,2,0
3089277,2,0
3089278,2,0
3089278,2,0
3089279,2,0
3089280,2,0
3089280,2,0
3089281,2,0
3089282,2,0
3089283,2,0
3089283,2,0
3089284,2,0
3089284,2,0
3089284,2,0
3089284,2,0
3089285,2,0
3089285,2,0
3089286,1,4
3089286,2,0
3089286,2,0
3089287,2,0
3089287,2,0
3089287,2,0
3089287,2,0
3089289,2,0
3089289,2,0
3089289,2,0
3089290,2,0
3089290,2,0
3089291,1,2
3089291,1,2
3089292,2,0
3089292,2,0
3089292,2,0
3089293,1,2
3089293,2,0
3089293,2,0
3089293,2,0
3089293,2,0
3089293,2,0
3089294,2,0
3089295,2,0
3089296,2,0
3089296,2,0
3089297,2,0
3089297,2,0
3089297,2,0
3089297,2,0
3089298,2,0
3089299,1,1
3089299,1,2
3089299,2,0
3089300,1,3
3089300,2,0
3089300,2,0
3089300,2,0
3089300,2,0
3089301,1,2
3089302,2,0
3089303,2,0
3089303,2,0
3089304,2,0
3089305,1,2
3089305,2,0
3089305,2,0
3089306,2,0
3089307,1,2
3089307,2,0
3089308,1,3
3089308,2,0
3089308,2,0
3089308,2,0
3089308,2,0
3089308,2,0
3089309,2,0
3089309,2,0
3089309,2,0
3089309,2,0
3089310,2,0
3089310,2,0
3089310,2,0
3089311,2,0
3089312,2,0
3089312,2,0
3089313,2,0
3089313,2,0
3089313,2,0
3089313,2,0
3089314,1,3
3089314,2,0
3089314,2,0
3089315,1,2
3089315,1,3
3089315,2,0
3089315,2,0
3089315,2,0
3089316,2,0
3089316,2,0
3089316,2,0
3089318,2,0
3089318,2,0
3089319,2,0
3089319,2,0
3089320,2,0
3089320,2,0
3089323,1,2
3089323,1,2
3089323,2,0
3089324,1,1
3089324,1,1
3089324,1,3
3089324,1,3
3089324,2,0
3089324,2,0
3089325,1,1
3089325,2,0
3089325,2,0
3089326,2,0
3089327,1,2
3089327,2,0
3089327,2,0
3089327,2,0
3089329,2,0
3089329,2,0
3089330,2,0
3089332,1,1
3089332,2,0
3089332,2,0
3089332,2,0
3089333,1,1
3089333,1,3
3089334,2,0
3089334,2,0
3089334,2,0
3089335,1,1
3089335,1,3
3089335,1,3
3089335,2,0
3089336,1,3
3089336,2,0
3089336,2,0
3089338,2,0
3089338,2,0
3089340,1,2
3089340,1,4
3089340,2,0
3089341,2,0
3089341,2,0
3089341,2,0
3089342,1,3
3089342,2,0
3089342,2,0
3089343,2,0
3089343,2,0
3089343,2,0
3089343,2,0
3089344,1,2
3089344,1,3
3089344,2,0
3089344,2,0
3089345,2,0
3089345,2,0
3089345,2,0
3089346,2,0
3089346,2,0
3089346,2,0
3089347,1,1
3089347,2,0
3089348,2,0
3089349,1,2
3089349,2,0
3089350,2,0
3089350,2,0
3089351,2,0
3089351,2,0
3089352,2,0
3089352,2,0
3089353,1,3
3089353,2,0
3089353,2,0
3089353,2,0
3089354,1,2
3089354,1,2
3089354,2,0
3089355,1,2
3089355,1,3
3089356,2,0
3089356,2,0
3089356,2,0
3089357,1,3
3089357,1,3
3089357,2,0
3089357,2,0
3089357,2,0
3089360,1,4
3089360,2,0
3089360,2,0
3089363,2,0
3089363,2,0
3089365,1,2
3089365,2,0
3089365,2,0
3089365,2,0
3089367,1,1
3089367,1,2
3089367,2,0
3089367,2,0
3089367,2,0
3089368,2,0
3089368,2,0
3089368,2,0
3089369,1,3
3089369,2,0
3089369,2,0
3089370,2,0
3089370,2,0
3089370,2,0
3089370,2,0
3089370,2,0
3089371,1,2
3089371,2,0
3089371,2,0
3089372,2,0
3089372,2,0
3089373,2,0
3089373,2,0
3089374,2,0
3089374,2,0
3089375,2,0
3089375,2,0
3089375,2,0
3089376,2,0
3089376,2,0
3089377,1,1
3089377,2,0
3089377,2,0
3089377,2,0
3089377,2,0
3089377,2,0
3089378,2,0
3089379,2,0
3089379,2,0
3089379,2,0
3089380,1,1
3089380,1,1
3089380,1,1
3089380,1,2
3089380,2,0
3089380,2,0
3089381,1,1
3089381,1,3
3089381,2,0
3089382,2,0
3089382,2,0
3089382,2,0
3089383,2,0
3089383,2,0
3089383,2,0
3089384,2,0
3089385,2,0
3089385,2,0
3089386,2,0
3089386,2,0
3089386,2,0
3089386,2,0
3089387,2,0
3089387,2,0
3089388,1,3
3089388,2,0
3089388,2,0
3089389,2,0
3089389,2,0
3089390,1,3
3089390,2,0
3089390,2,0
3089391,1,2
3089391,2,0
3089392,1,2
3089392,2,0
3089393,2,0
3089394,2,0
3089394,2,0
3089395,2,0
3089395,2,0
3089396,1,4
3089396,2,0
3089396,2,0
3089396,2,0
3089397,2,0
3089397,2,0
3089398,2,0
3089398,2,0
3089399,2,0
3089400,2,0
3089400,2,0
3089400,2,0
3089401,1,1
3089401,2,0
3089401,2,0
3089401,2,0
